pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
HP:0007957	DPs	Corneal opacity	pleio	0.24984637	0.505	0.990196078431373	17	381	238	8094	PITX3(rs61057264),PITX2(rs2276966),NTRK1(rs2644600),LIPC(rs10518984),DAG1(rs143719425),ABCA1(rs13292447),TCF4(rs73492933),TGFBI(rs2072239),GUSB(rs13228566),CHST6(rs186094862),CRYGC(rs74826452),NEU1(rs2507954),FIG4(rs141420788),PEX16(rs111927685),ST14(rs376611063),PIK3R1(rs77119174),B3GLCT(rs146490089)
HP:0000011	DPs	Neurogenic bladder	pleio	0.157558572	0.505	0.990196078431373	11	387	58	2800	CHRNA3(rs2067808),HPS6(rs3737243),TRIM32(rs76973802),SCAPER(rs4886798),MARS2(rs7592344),FARS2(rs7742603),IFT172(rs13001266),CISD2(rs113827356),BBS4(rs7167076),EPHB4(rs75881054),BBS4(rs76424673)
HP:0011731	DPs	Abnormality of circulating cortisol level	cause	-0.14369336	0.505	0.961801132678906	11	632	50	9805	GATB(rs9998462),CDH23(rs7070424),GATC(rs7137953),CDH23(rs3998530),GNAS(rs185799410),ROBO1(rs112942203),ROBO1(rs79796155),CYP11B2(rs61757315),USP48(rs35994880),TXNRD2(rs4333017),CDKN1B(rs36228498)
HP:0003552	DPs	Muscle stiffness	cause	-0.130054179	0.505	0.961801132678906	10	633	69	8352	ANO5(rs6483833),SPG7(rs12929292),FGFR1(rs78403306),PSAP(rs74234126),ANO10(rs78301985),SIL1(rs188846449),HSPG2(rs141785896),SCN4A(rs72851170),ZFYVE26(rs72723171),STIM1(rs139546951)
HP:0100776	DPs	Recurrent pharyngitis	cause	-0.11086036	0.505	0.961801132678906	9	634	9	4287	PTPN22(rs9429730),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DRB1(rs71540412),HLA-DRB1(rs17879995),HLA-DRB1(rs9269300),HLA-DRB1(rs6924922),ALG12(rs9616372),P4HA2(rs149744551)
HP:0011658	DPs	Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis	cause	-0.1081604	0.505	0.961801132678906	8	635	4	3541	PTPN22(rs9429730),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DRB1(rs71540412),HLA-DRB1(rs17879995),HLA-DRB1(rs9269300),HLA-DRB1(rs6924922),P4HA2(rs149744551)
HP:0025502	DPs	Overweight	cause	-0.04645934	0.505	0.961801132678906	4	639	38	4965	TAOK1(rs7210089),AP1S3(rs647138),UNC45B(rs58571002),INS(rs3842752)
HP:0002127	DPs	Abnormal upper motor neuron morphology	cause	-0.037985884	0.505	0.961801132678906	3	640	10	4362	SPG7(rs12929292),PNPLA6(rs10417594),SQSTM1(rs35968447)
HP:0002762	DPs	Multiple exostoses	cause	-0.037070772	0.505	0.961801132678906	3	640	8	9741	ALX4(rs7118653),EXT2(rs116992128),ALX4(rs76847682)
HP:0025379	DPs	Anti-thyroid peroxidase antibody positivity	cause	-0.03572768	0.505	0.961801132678906	3	640	9	1994	TSHR(rs8022600),ITCH(rs77383724),GLIS3(rs714868)
HP:0009123	DPs	Mixed hypo- and hyperpigmentation of the skin	pleio	0.03541244	0.505	0.990196078431373	3	395	12	737	SASH1(rs736337),POFUT1(rs6087841),SASH1(rs9403935)
HP:0003737	DPs	Mitochondrial myopathy	cause	-0.03367196	0.505	0.961801132678906	3	640	48	2123	NUBPL(rs1952896),NUBPL(rs113946067),NDUFA6(rs5751211)
HP:0031947	DPs	Tongue tremor	cause	-0.03260458	0.505	0.961801132678906	3	640	3	4398	TENM4(rs7931951),TENM4(rs7926709),TENM4(rs78898611)
HP:0003207	DPs	Arterial calcification	pleio	0.023643561	0.505	0.990196078431373	2	396	21	948	RNASEH2C(rs4645932),NOTCH1(rs11574889)
HP:0003402	DPs	Decreased miniature endplate potentials	pleio	0.0222171119	0.505	0.990196078431373	2	396	11	5046	SCN4A(rs41280108),MUSK(rs117649083)
HP:0012075	DPs	Personality disorder	cause	-0.02087552	0.505	0.961801132678906	2	641	16	7974	RORA(rs11635314),MAPK10(rs74678260)
HP:0012610	DPs	Abnormality of urinary uric acid level	cause	-0.02081714	0.505	0.961801132678906	2	641	10	5417	NDUFAF6(rs2467674),SLC2A9(rs145160523)
HP:0010047	DPs	Short 5th metacarpal	cause	-0.01831938	0.505	0.961801132678906	2	641	14	632	SRCAP(rs9928572),GNAS(rs185799410)
HP:0007018	DPs	Attention deficit hyperactivity disorder	cause	-0.950581006	0.507537688442211	0.961801132678906	71	572	345	9886	ANKRD11(rs3114881),CDH11(rs973199),TNRC6B(rs62236842),TNIK(rs9855285),CSGALNACT1(rs7011587),ADNP(rs2426212),SEC24C(rs10824032),NLGN1(rs583514),WWOX(rs12828),IGF2(rs3213229),CAMTA1(rs77382329),SPG7(rs12929292),AGO2(rs7009635),SIM1(rs423823),NSUN2(rs4145103),HLA-DRB1(rs575662827),MADD(rs74236439),HLA-DRB1(rs145244672),SCN8A(rs115692430),GNE(rs4878648),TAOK1(rs7210089),GABRB2(rs6896537),PLCH1(rs4234307),HLA-DQB1(rs41544112),RREB1(rs55792466)
HP:0003119	DPs	Abnormal circulating lipid concentration	cause	-0.405718729	0.507537688442211	0.961801132678906	31	612	268	590	APOB(rs1469513),HR(rs6557830),WDPCP(rs6710230),SLC2A2(rs73169730),PHKG2(rs368728198),WRN(rs2725385),MMACHC(rs9729395),SDCCAG8(rs3897821),NDUFAF6(rs2467674),MYO5B(rs117785120),HMGCL(rs2473375),HSD3B7(rs9938550),HTT(rs59613878),PSAP(rs74234126),PIGH(rs75058942),ACOX2(rs57327048),CYP7A1(rs4738687),LMNA(rs11578696),GNAS(rs185799410),UNC13D(rs111777203),IFT74(rs586213),ALMS1(rs116614177),ACAD8(rs112509884),IL12A(rs7615589),ACADM(rs12032051)
HP:0000989	DPs	Pruritus	cause	-0.40133226	0.507537688442211	0.961801132678906	31	612	120	10965	TCF4(rs613872),VPS33B(rs8026678),UNC45A(rs6496740),SLC27A4(rs9695920),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),MYO5B(rs117785120),HLA-DQB1(rs41544112),HLA-DRA(rs116529593),HLA-DRB1(rs71540412),HSD3B7(rs9938550),HLA-DQB1(rs75128960),HLA-DRA(rs71565323),HLA-DRB1(rs17879995),MVD(rs4782394),PMVK(rs72995460),DNASE1L3(rs2070117),HLA-DQB1(rs9274454),IL17RA(rs2241041),SDR9C7(rs844469),HLA-DRB1(rs9269300),HLA-DQB1(rs3828785),HLA-DRA(rs9268657),IL12A(rs7615589),HLA-DRB1(rs6924922)
HP:0002693	DPs	Abnormal skull base morphology	pleio	0.3158550409	0.507537688442211	0.990196078431373	21	377	206	4468	SMARCC2(rs7960225),ASXL1(rs8182876),ANKH(rs258360),NEK8(rs12952249),MBD5(rs10198081),SETBP1(rs7243770),ASXL1(rs2295762),DAG1(rs143719425),BANF1(rs1786172),CDH2(rs17468226),EDEM3(rs3736757),TBC1D24(rs113480613),FAR1(rs112537400),SETBP1(rs117763335),DPYSL5(rs1434058),GLI3(rs6974454),FBXO28(rs7411033),ZSWIM6(rs116528067),PIGU(rs531144942),FAR1(rs72866521),MUSK(rs117649083)
HP:0200134	DPs	Epileptic encephalopathy	cause	-0.249111739	0.507537688442211	0.961801132678906	19	624	102	6659	NRXN1(rs17476536),GRIN2B(rs7134291),WWOX(rs12828),COQ4(rs7850697),SCN8A(rs115692430),KCNC2(rs11180344),GABRB2(rs6896537),DHDDS(rs3127011),SCN2A(rs1867864),CELF2(rs622034),UGDH(rs6848201),KCNQ5(rs9446824),KMT2E(rs7787558),PAFAH1B1(rs7212585),NRXN1(rs76185675),GABRB1(rs62297848),PAFAH1B1(rs74921415),KCNT2(rs78564108),ST3GAL3(rs61768434)
HP:0002321	DPs	Vertigo	pleio	0.191584623	0.507537688442211	0.990196078431373	13	385	129	9286	PML(rs743581),PITX2(rs2276966),STAT5B(rs6503691),MAPK10(rs113748402),IL23R(rs79330259),VHL(rs112782301),TECRL(rs116272557),STAT3(rs17884004),BRAF(rs77207598),SDHA(rs185038),CTNNB1(rs62258384),FIP1L1(rs185064333),MVK(rs7954144)
HP:0100031	DPs	Neoplasm of the thyroid gland	cause	-0.155805656	0.507537688442211	0.961801132678906	12	631	78	8568	SEMA3C(rs7797670),SEMA3C(rs76813335),WRN(rs2725385),MUTYH(rs3219489),HABP2(rs2419842),MSH6(rs78888036),SOX11(rs77996007),LMNA(rs11578696),MLH3(rs108621),DPF2(rs144367702),CDKN1B(rs36228498),GDNF(rs143142348)
HP:0005528	DPs	Bone marrow hypocellularity	cause	-0.14141887	0.507537688442211	0.961801132678906	11	632	63	2795	RTEL1(rs3787089),ZCCHC8(rs7955513),TGFB1(rs75621460),DCLRE1B(rs11552449),FANCL(rs848286),NBN(rs117336080),DCLRE1B(rs6674384),VPS33A(rs11057249),GNAS(rs185799410),EFL1(rs72749601),VPS33A(rs36124217)
HP:0002180	DPs	Neurodegeneration	cause	-0.124590327	0.507537688442211	0.961801132678906	10	633	68	2011	ERBB4(rs72948529),ERBB4(rs72939861),HTT(rs59613878),NBN(rs117336080),PPARGC1A(rs35121232),ATXN2(rs61944384),PON1(rs3917469),UNC13A(rs141614537),PCNA(rs3730416),SQSTM1(rs35968447)
HP:0000813	DPs	Bicornuate uterus	pleio	0.082009495	0.507537688442211	0.990196078431373	6	392	45	5102	SETBP1(rs7243770),FANCD2(rs73016516),BRCA1(rs8176310),RAD51(rs11638204),SETBP1(rs117763335),LARS2(rs62244086)
HP:0010932	DPs	Abnormal circulating nucleobase concentration	cause	-0.07454473	0.507537688442211	0.961801132678906	6	637	41	3091	SLC2A2(rs73169730),NDUFAF6(rs2467674),HMGCL(rs2473375),ALMS1(rs116614177),SLC2A9(rs145160523),XDH(rs116760403)
HP:0025391	DPs	Crazy paving pattern	cause	-0.07177017	0.507537688442211	0.961801132678906	6	637	3	3611	HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DRB1(rs71540412),HLA-DRB1(rs17879995),HLA-DRB1(rs9269300),HLA-DRB1(rs6924922)
HP:0031098	DPs	Decreased thyroid-stimulating hormone level	cause	-0.03759089	0.507537688442211	0.961801132678906	3	640	10	3050	TSHR(rs8022600),ROBO1(rs112942203),ROBO1(rs79796155)
HP:0009918	DPs	Ectopia pupillae	cause	-0.03631522	0.507537688442211	0.961801132678906	3	640	20	9386	CTBP1(rs1265922),ZEB2(rs3806475),PAX6(rs4440995)
HP:0009719	DPs	Hypomelanotic macule	pleio	0.03541244	0.507537688442211	0.990196078431373	3	395	8	10973	SASH1(rs736337),POFUT1(rs6087841),SASH1(rs9403935)
HP:0045045	DPs	Elevated circulating acylcarnitine concentration	cause	-0.02495602	0.507537688442211	0.961801132678906	2	641	15	10837	MMACHC(rs9729395),ACAD8(rs112509884)
HP:0012411	DPs	Premature pubarche	cause	-0.02271952	0.507537688442211	0.961801132678906	2	641	11	8953	SIM1(rs423823),AIP(rs35787427)
HP:0004371	DPs	Abnormality of glycosaminoglycan metabolism	cause	-0.02064851	0.507537688442211	0.961801132678906	2	641	4	6351	MCOLN1(rs11880842),PIK3C2A(rs36120454)
HP:0002582	DPs	Atrophic gastritis	cause	-0.01903779	0.507537688442211	0.961801132678906	2	641	6	2559	LRBA(rs17588356),NFKB1(rs2926005)
HP:0002476	DPs	Primitive reflex	pleio	0.01873981	0.507537688442211	0.990196078431373	2	396	20	3465	DNAJC6(rs7550429),PSEN1(rs362389)
HP:0030211	DPs	Slow pupillary light response	cause	-0.01784875	0.507537688442211	0.961801132678906	2	641	13	287	PSAP(rs74234126),PMP22(rs1804193)
HP:0003347	DPs	Impaired lymphocyte transformation with phytohemagglutinin	cause	-0.01759626	0.507537688442211	0.961801132678906	2	641	13	8194	STAT1(rs2066793),PTPRC(rs12124141)
HP:0005120	DPs	Abnormal cardiac atrium morphology	pleio	0.597817336	0.51010101010101	0.990196078431373	39	359	524	9291	RPS26(rs1131017),SMARCC2(rs7960225),ASXL1(rs8182876),RPL27(rs1567832),FOXP2(rs79606018),SETBP1(rs7243770),FANCD2(rs73016516),RAI1(rs941449),BRCA1(rs8176310),ASXL1(rs2295762),TRAIP(rs139394417),BANF1(rs1786172),MTX2(rs72922877),STRADA(rs150241958),BRAF(rs77207598),CTCF(rs7203742),IFT172(rs13001266),RAD51(rs11638204),RPL35(rs3818761),FUT8(rs72714484),TBC1D24(rs113480613),FIG4(rs141420788),GPC6(rs9561331),YY1(rs4905941),ADK(rs4638254)
HP:0002315	DPs	Headache	pleio	0.478029324	0.51010101010101	0.990196078431373	32	366	290	9134	PRTN3(rs631822),SQOR(rs663992),ASXL1(rs8182876),CTNND2(rs11747850),EPCAM(rs10172635),RELA(rs732072),RNASEH2C(rs4645932),CDKN2C(rs3176459),MSH2(rs7601652),ASXL1(rs2295762),ATM(rs228595),IL23R(rs79330259),CTNND2(rs7445009),VHL(rs112782301),SQOR(rs11855175),EDNRA(rs80127554),BRAF(rs77207598),SDHA(rs185038),GNB2(rs117960080),MOG(rs147285811),GAPVD1(rs13294021),EPHB4(rs75881054),CTNNB1(rs62258384),CDKN1A(rs3829963),RNF168(rs4393941)
HP:0005445	DPs	Enlarged posterior fossa	pleio	0.2470656779	0.51010101010101	0.990196078431373	17	381	164	1212	SMARCC2(rs7960225),ASXL1(rs8182876),NEK8(rs12952249),MBD5(rs10198081),ASXL1(rs2295762),DAG1(rs143719425),BANF1(rs1786172),CDH2(rs17468226),EDEM3(rs3736757),TBC1D24(rs113480613),FAR1(rs112537400),DPYSL5(rs1434058),GLI3(rs6974454),FBXO28(rs7411033),PIGU(rs531144942),FAR1(rs72866521),MUSK(rs117649083)
HP:0000421	DPs	Epistaxis	pleio	0.237622645	0.51010101010101	0.990196078431373	16	382	90	1414	PRTN3(rs631822),PML(rs743581),TBXA2R(rs2238632),HPS6(rs3737243),STAT5B(rs6503691),STAT3(rs17884004),GGCX(rs62165899),HPS3(rs114754257),EPHB4(rs75881054),FIP1L1(rs185064333),RUNX1(rs149331216),RUNX1(rs149331216),ACTN1(rs181476),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518),F13B(rs17514396)
HP:0005115	DPs	Supraventricular arrhythmia	cause	-0.215794385	0.51010101010101	0.961801132678906	16	627	110	9959	KCND3(rs197422),CDH23(rs7070424),APRT(rs8191489),RYR2(rs2819742),FHOD3(rs2644249),KCTD1(rs111814786),CDH23(rs3998530),ZFHX3(rs62053189),LMNA(rs11578696),SCN3B(rs1296514),CSRP3(rs12798277),CORIN(rs17653988),FLAD1(rs114503518),KCND3(rs148987206),MYL2(rs3825389),ANK2(rs72673410)
HP:0007375	DPs	Abnormal septum pellucidum morphology	cause	-0.197699372	0.51010101010101	0.961801132678906	15	628	91	11034	DAG1(rs9871024),CSGALNACT1(rs7011587),CTBP1(rs1265922),PLCH1(rs4234307),FGFR1(rs78403306),STT3A(rs563117),CDC42BPB(rs3818287),CSGALNACT1(rs10105881),ROBO1(rs112942203),STIL(rs140576426),ROBO1(rs79796155),PAFAH1B1(rs7212585),ALG12(rs9616372),PAFAH1B1(rs74921415),POMT2(rs2270421)
HP:0011923	DPs	Decreased activity of mitochondrial complex I	cause	-0.130733	0.51010101010101	0.961801132678906	10	633	83	8496	RARS2(rs2295086),GATC(rs7137953),NUBPL(rs1952896),NDUFAF6(rs2467674),NUBPL(rs113946067),NDUFA6(rs5751211),RARS2(rs28381451),FLAD1(rs114503518),FBXL4(rs7771685),SCN4A(rs72851170)
HP:0012111	DPs	Abnormality of circulating glucocorticoid level	pleio	0.12533701	0.51010101010101	0.990196078431373	9	389	50	8232	NFKB2(rs12772374),CDKN2C(rs3176459),HSD11B2(rs12935253),BRAF(rs77207598),CYP21A2(rs6463),CTNNB1(rs62258384),CDKN1A(rs3829963),GLI3(rs6974454),CYP11A1(rs72547454)
HP:0002585	DPs	Abnormal peritoneum morphology	cause	-0.11910029	0.51010101010101	0.961801132678906	10	633	53	5155	PTPRO(rs56354312),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DRB1(rs71540412),HLA-DRB1(rs17879995),COQ8B(rs11538385),CD2AP(rs719856),HLA-DRB1(rs9269300),HLA-DRB1(rs6924922),ARHGAP24(rs116098134)
HP:0001891	DPs	Iron deficiency anemia	cause	-0.11103001	0.51010101010101	0.961801132678906	9	634	22	10096	HLA-DQA1(rs34857804),HLA-DQA1(rs570325373),HLA-DQB1(rs41544112),HLA-DQA1(rs115711192),HLA-DQB1(rs75128960),HLA-DQA1(rs9273272),HLA-DQA1(rs28621855),HLA-DQB1(rs9274454),HLA-DQB1(rs3828785)
HP:0100700	DPs	Abnormal arachnoid mater morphology	cause	-0.07486224	0.51010101010101	0.961801132678906	6	637	48	1174	KCNC2(rs11180344),FGFR1(rs78403306),AXIN1(rs17136255),STT3A(rs563117),SCN2A(rs1867864),NOTCH3(rs190092274)
HP:0000336	DPs	Prominent supraorbital ridges	cause	-0.071347274	0.51010101010101	0.961801132678906	6	637	41	8198	FREM1(rs10961698),TOE1(rs3219463),FGFR1(rs78403306),PRR12(rs77535345),PRR12(rs10406006),PIK3R1(rs56066233)
HP:0100545	DPs	Arterial stenosis	pleio	0.06592808	0.51010101010101	0.990196078431373	5	393	86	2513	LIPC(rs10518984),ABCA1(rs13292447),LOX(rs10519694),VHL(rs112782301),FIG4(rs141420788)
HP:0020206	DPs	Simple ear	cause	-0.06049113	0.51010101010101	0.961801132678906	5	638	21	884	SH3PXD2B(rs2163790),ASNS(rs6959868),WDR35(rs1595415),CAPN15(rs142289620),CCDC47(rs75646162)
HP:0000912	DPs	Sprengel anomaly	cause	-0.05290702	0.51010101010101	0.961801132678906	4	639	53	8058	RPL11(rs2280437),LMNA(rs11578696),HSPG2(rs141785896),RPL9(rs2687958)
HP:0001605	DPs	Vocal cord paralysis	pleio	0.04917372	0.51010101010101	0.990196078431373	4	394	45	5978	SETBP1(rs7243770),VHL(rs112782301),SDHA(rs185038),SETBP1(rs117763335)
HP:0002694	DPs	Sclerosis of skull base	cause	-0.03679124	0.51010101010101	0.961801132678906	3	640	14	2504	TGFB1(rs75621460),SETBP1(rs1868755),NOTCH3(rs190092274)
HP:0012028	DPs	Hepatocellular adenoma	cause	-0.03451746	0.51010101010101	0.961801132678906	3	640	14	6250	PHKG2(rs368728198),INS(rs3842752),GNAS(rs185799410)
HP:0000338	DPs	Hypomimic face	pleio	0.02197853	0.51010101010101	0.990196078431373	2	396	33	3492	DNAJC6(rs7550429),CLTC(rs78680565)
HP:0001349	DPs	Facial diplegia	pleio	0.02197473	0.51010101010101	0.990196078431373	2	396	33	619	ABCA1(rs13292447),DMPK(rs2854300)
HP:0000956	DPs	Acanthosis nigricans	pleio	0.021245815	0.51010101010101	0.990196078431373	2	396	44	1932	HNF1A(rs1169294),SPINK5(rs10491343)
HP:0001088	DPs	Brushfield spots	cause	-0.02074063	0.51010101010101	0.961801132678906	2	641	13	9807	PRR12(rs77535345),PRR12(rs10406006)
HP:0002703	DPs	Abnormality of skull ossification	pleio	0.02023818	0.51010101010101	0.990196078431373	2	396	42	8315	PHF21A(rs11038765),FIG4(rs141420788)
HP:0004401	DPs	Meconium ileus	cause	-0.02008668	0.51010101010101	0.961801132678906	2	641	20	6361	TGFB1(rs75621460),CLCA4(rs74100411)
HP:0031264	DPs	Abnormal Bowman capsule morphology	pleio	0.01806137	0.51010101010101	0.990196078431373	2	396	10	9371	SLC41A1(rs76951503),YRDC(rs7686)
HP:0032263	DPs	Increased blood pressure	cause	-0.963171112	0.512690355329949	0.961801132678906	72	571	399	6998	TCF4(rs613872),APOB(rs1469513),POU6F2(rs6462922),DST(rs9475709),HR(rs6557830),PTPN22(rs9429730),WDPCP(rs6710230),CDH23(rs7070424),SEC24C(rs10824032),ALX4(rs7118653),APRT(rs8191489),LIN28B(rs160593),HLA-DRB1(rs575662827),ADD1(rs1263359),WRN(rs2725385),PXK(rs12495873),HLA-DRB1(rs145244672),SDCCAG8(rs3897821),BMPR2(rs112972072),INVS(rs7864494),NDUFAF6(rs2467674),HLA-DQB1(rs41544112),RREB1(rs55792466),STAT1(rs2066793),KCTD1(rs111814786)
HP:0000256	DPs	Macrocephaly	cause	-0.7927399568	0.512690355329949	0.961801132678906	58	585	372	7793	FOXP2(rs12672683),DAG1(rs9871024),DPYD(rs61787778),CTNNA2(rs1434077),TNRC6B(rs62236842),CSGALNACT1(rs7011587),CAMK2G(rs7098444),SETD1A(rs4889603),IGF2(rs3213229),CAMTA1(rs77382329),SIM1(rs423823),GNE(rs4878648),KCNC2(rs11180344),TAOK1(rs7210089),PLCH1(rs4234307),FGFR1(rs78403306),AXIN1(rs17136255),FBXO11(rs74371571),SRCAP(rs9928572),HDAC4(rs62182931),TCF20(rs5751245),ETFDH(rs34507326),CC2D2A(rs2041672),STT3A(rs563117),GAD1(rs12185692)
HP:0001643	DPs	Patent ductus arteriosus	cause	-0.6662377598	0.512690355329949	0.961801132678906	49	594	322	1793	FOXP2(rs12672683),PRDM16(rs4648456),RPL11(rs2280437),CSGALNACT1(rs7011587),WDPCP(rs6710230),SEC24C(rs10824032),DPM1(rs2426213),RFWD3(rs58136167),IGF2(rs3213229),COQ4(rs7850697),AGO2(rs7009635),RREB1(rs55792466),ZEB2(rs3806475),AXIN1(rs17136255),TFAP2B(rs62405438),ARVCF(rs165849),CTU2(rs6500490),FANCL(rs848286),HDAC4(rs62182931),SOX11(rs77996007),GNA11(rs17749145),WDR37(rs4880771),FOXP2(rs150881729),VPS33A(rs11057249),KCNN3(rs76749863)
HP:0003196	DPs	Short nose	pleio	0.482264416	0.512690355329949	0.990196078431373	32	366	275	828	TCF20(rs5996139),FAM20C(rs142807746),SMARCC2(rs7960225),CD96(rs9827344),MBD5(rs10198081),SETBP1(rs7243770),SCN4A(rs41280108),RAI1(rs941449),MARS2(rs7592344),HOXB1(rs7207109),MEF2C(rs797419),BRAF(rs77207598),CTCF(rs7203742),GGCX(rs62165899),FUT8(rs72714484),GNB2(rs117960080),GPC6(rs9561331),GMNN(rs2307300),FAR1(rs112537400),SLC35D1(rs2815369),DISP1(rs72742238),SETBP1(rs117763335),DPYSL5(rs1434058),GLI3(rs6974454),RSPRY1(rs111474316)
HP:0000975	DPs	Hyperhidrosis	cause	-0.332109911	0.512690355329949	0.961801132678906	26	617	143	8943	DST(rs9475709),PTPN22(rs9429730),CDH23(rs7070424),RTEL1(rs3787089),IGF2(rs3213229),HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DQB1(rs41544112),HLA-DRB1(rs71540412),HLA-DQB1(rs75128960),FUCA1(rs35993651),CDH23(rs3998530),KRT16(rs7406899),HLA-DRB1(rs17879995),HLA-DQB1(rs9274454),PLAA(rs12376190),HLA-DRB1(rs9269300),HLA-DQB1(rs3828785),HLA-DRB1(rs6924922),CRLF1(rs72995445),SLC1A3(rs3733811),AIP(rs35787427),P4HA2(rs149744551),P2RY11(rs62620231),CLN3(rs117488909)
HP:0000737	DPs	Irritability	pleio	0.283665425	0.512690355329949	0.990196078431373	20	378	232	11112	TCN2(rs2240433),EPCAM(rs10172635),RNASEH2C(rs4645932),ASNS(rs2237288),MSH2(rs7601652),MAPK10(rs113748402),SLC25A13(rs10156143),ATM(rs228595),IL23R(rs79330259),ASPA(rs12601330),SDHA(rs185038),FIG4(rs141420788),TCN2(rs16988828),DISP1(rs72742238),GAPVD1(rs13294021),CTNNB1(rs62258384),PSEN1(rs362389),NUP133(rs79508250),DDC(rs11575281),CAMK2A(rs10068882)
HP:0008669	DPs	Abnormal spermatogenesis	cause	-0.248995448	0.512690355329949	0.961801132678906	19	624	149	9557	CATSPER2(rs2447216),PROK2(rs10779992),RFWD3(rs58136167),WWOX(rs12828),TUBB8(rs10904045),GNRH1(rs6185),TEKT3(rs230893),FGFR1(rs78403306),FANCL(rs848286),CCDC34(rs79677549),RNF212(rs56889100),DHX37(rs7953914),IFT74(rs586213),ALMS1(rs116614177),MSH4(rs5745314),MAP3K1(rs76015971),TXNRD2(rs4333017),PNLDC1(rs9456451),KCNU1(rs79523414)
HP:0031654	DPs	Abnormal pulmonary valve physiology	pleio	0.185194639	0.512690355329949	0.990196078431373	14	384	133	9832	NRXN1(rs11125325),RPL27(rs1567832),NEK8(rs12952249),BPTF(rs60856912),SFTPA2(rs4794),BRAF(rs77207598),CCDC32(rs8028999),ADK(rs4638254),MUC5B(rs55669609),DPYSL5(rs1434058),SMC5(rs1180134),B3GLCT(rs146490089),NOTCH1(rs11574889),KAT6A(rs118112432)
HP:0012757	DPs	Abnormal neuron morphology	cause	-0.177434404	0.512690355329949	0.961801132678906	14	629	68	5131	ERBB4(rs72948529),ERBB4(rs72939861),SPG7(rs12929292),ZNF335(rs4812980),PNPLA6(rs10417594),AKT3(rs78631843),ZNF335(rs17448653),TMEM106B(rs71529336),TRPM7(rs9806676),PPARGC1A(rs35121232),ATXN2(rs61944384),PON1(rs3917469),UNC13A(rs141614537),SQSTM1(rs35968447)
HP:0001991	DPs	Aplasia/Hypoplasia of toe	pleio	0.165789239	0.512690355329949	0.990196078431373	12	386	117	1585	GDF5(rs58029146),ASXL1(rs8182876),IL7R(rs7717955),ASXL1(rs2295762),PRKG2(rs710840),FIG4(rs141420788),ACVR1(rs140637899),GLI3(rs6974454),B3GLCT(rs146490089),WNT10B(rs112707891),NOTCH1(rs11574889),KAT6A(rs118112432)
HP:0004400	DPs	Abnormality of the pylorus	pleio	0.144462446	0.512690355329949	0.990196078431373	10	388	92	1861	NFKB2(rs12772374),PRKCZ(rs3128319),PRDM16(rs115611297),LTBP1(rs2167973),DHODH(rs8046916),NCF2(rs12753665),FIG4(rs141420788),PEX16(rs111927685),PRDM16(rs61759203),MAPK1(rs138649538)
HP:0000253	DPs	Progressive microcephaly	pleio	0.103066669	0.512690355329949	0.990196078431373	8	390	74	11044	COG8(rs72795282),GOT2(rs11558171),RNASEH2C(rs4645932),ASNS(rs2237288),FAR1(rs112537400),WWOX(rs72801987),ZSWIM6(rs116528067),FAR1(rs72866521)
HP:0003002	DPs	Breast carcinoma	cause	-0.101273499	0.512690355329949	0.961801132678906	8	635	60	106	OPCML(rs7938407),WRN(rs2725385),XRCC3(rs3212038),MSH6(rs78888036),NBN(rs117336080),GNAS(rs185799410),MLH3(rs108621),RAD50(rs80094086)
HP:0004936	DPs	Venous thrombosis	pleio	0.093358469	0.512690355329949	0.990196078431373	7	391	68	809	PRTN3(rs631822),IL23R(rs79330259),CTNNB1(rs62258384),PDGFRA(rs185064333),NOTCH1(rs11574889),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518)
HP:0003812	DPs	Phenotypic variability	pleio	0.082131186	0.512690355329949	0.990196078431373	6	392	66	10719	GABRB2(rs72813596),PITX2(rs2276966),GABRB2(rs9313881),FIG4(rs141420788),GLI3(rs6974454),DEGS1(rs6686449)
HP:0012084	DPs	Abnormality of skeletal muscle fiber size	pleio	0.07182128	0.512690355329949	0.990196078431373	6	392	103	909	SCN4A(rs41280108),DAG1(rs143719425),TRIM32(rs76973802),SGCG(rs147309932),ACTN2(rs12119844),COL12A1(rs145412262)
HP:0006517	DPs	Intraalveolar phospholipid accumulation	cause	-0.07177017	0.512690355329949	0.961801132678906	6	637	9	1699	HLA-DRB1(rs575662827),HLA-DRB1(rs145244672),HLA-DRB1(rs71540412),HLA-DRB1(rs17879995),HLA-DRB1(rs9269300),HLA-DRB1(rs6924922)
HP:0001795	DPs	Hyperconvex nail	pleio	0.05139217	0.512690355329949	0.990196078431373	4	394	21	6330	SETBP1(rs7243770),TCF4(rs73492933),SETBP1(rs117763335),TP63(rs75664567)
