pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
GO:0031082	GOCC	BLOC complex	cause	-0.03700486	0.540106951871658	0.964573939183721	3	2550	20	1869	BCAS4(rs6126114),SNAPIN(rs7345),KXD1(rs12980049)
GO:0005689	GOCC	U12-type spliceosomal complex	pleio	0.03036618	0.540106951871658	0.92343421502958	3	1780	29	278	SF3B1(rs699318),ZMAT5(rs9614046),SNRPD3(rs41277315)
GO:0030688	GOCC	preribosome, small subunit precursor	cause	-0.0182605	0.540106951871658	0.964573939183721	2	2551	15	1714	NOP14(rs3021146),FTSJ3(rs117079025)
GO:0005925	GOCC	focal adhesion	cause	-0.88238057	0.543010752688172	0.964573939183721	66	2487	427	590	NPM1(rs11134697),DAG1(rs9871024),EFNB2(rs9514543),PTK7(rs6941837),DST(rs9475709),ITGB6(rs72623113),LRP1(rs17547610),CDH13(rs9938031),PDIA3(rs2411284),TEK(rs622232),RSU1(rs7073350),CDH13(rs4782784),ZFYVE21(rs2295147),PTK2(rs13268718),RPL13A(rs701717),ADD1(rs1263359),SORBS2(rs72705755),TGFB1I1(rs45612043),PLAU(rs4065),PEAK1(rs55716459),DNM2(rs2278444),SORBS1(rs35348091),ACTG1(rs1135989),FHL2(rs150724256),NRP1(rs2804498)
GO:0005743	GOCC	mitochondrial inner membrane	pleio	0.774198411	0.543010752688172	0.92343421502958	50	1733	504	725	SLC25A21(rs1403),COX5A(rs12148513),SQOR(rs663992),LGALS3(rs1009978),DUSP18(rs2078973),NDUFA13(rs7252888),HSPD1(rs2564384),COQ10B(rs787991),GATM(rs1153852),MRPL33(rs13030345),ATPAF2(rs80251201),ATP5F1A(rs41274314),MRPL24(rs12125515),PRODH(rs1814288),MRPS33(rs38741),COX15(rs72832521),SLC25A13(rs10156143),UQCC1(rs4911180),DHODH(rs8046916),MTX2(rs72922877),SQOR(rs11855175),ROMO1(rs6060567),OMA1(rs75119400),UQCC2(rs626156),IMMT(rs192372430)
GO:0016605	GOCC	PML body	cause	-0.2868115514	0.543010752688172	0.964573939183721	23	2530	108	1286	CIART(rs1122967),HIPK1(rs10732635),TENM2(rs12523097),HIPK2(rs1638196),RFWD3(rs58136167),TP53INP1(rs2253173),NBN(rs117336080),TENM2(rs76989130),ZBTB16(rs672901),TP53INP2(rs78030404),EIF3E(rs115329484),HIPK1(rs57429064),PIAS2(rs3786258),RNF4(rs79047357),SENP2(rs35637544),PPARGC1A(rs35121232),TENM2(rs32405),HSF1(rs79636093),CSNK2A1(rs79322198),EIF3E(rs117862337),SIMC1(rs59969887),SQSTM1(rs35968447),PIAS2(rs183189556)
GO:0016529	GOCC	sarcoplasmic reticulum	cause	-0.204881919	0.543010752688172	0.964573939183721	16	2537	77	1764	CAMK2G(rs7098444),RYR3(rs35945042),RYR2(rs2819742),ANK3(rs10509121),THBS4(rs6882768),ANK3(rs10761480),CHERP(rs74401365),CCDC78(rs2071950),S100A1(rs1411273),AKAP6(rs10129793),CLEC18B(rs2550836),TMEM38A(rs76335303),ITPR3(rs75359196),FKBP1A(rs35335677),XDH(rs116760403),STIM1(rs139546951)
GO:0099086	GOCC	synaptonemal structure	cause	-0.05776291	0.543010752688172	0.964573939183721	5	2548	40	1527	SMC1B(rs8136881),RNF212B(rs76611083),RNF212(rs56889100),MLH3(rs108621),MSH4(rs5745314)
GO:0043218	GOCC	compact myelin	cause	-0.02055215	0.543010752688172	0.964573939183721	2	2551	14	1999	JAM3(rs34478348),PMP22(rs1804193)
GO:0005730	GOCC	nucleolus	pleio	1.796604361	0.545945945945946	0.92343421502958	112	1671	1034	1673	NFIC(rs34913708),PES1(rs5753230),NOVA1(rs17111434),ZNF174(rs37813),MRO(rs28446711),SPIN1(rs9785203),PML(rs743581),MYO1C(rs2286872),BEND3(rs73521749),ZC3H14(rs11629164),NRXN1(rs11125325),RPP25(rs34063670),RPL27(rs1567832),IFI35(rs11869496),NOLC1(rs7897),CILK1(rs222455),SLBP(rs2236995),TRAF4(rs11574760),PTBP1(rs351974),PA2G4(rs773120),RPAP2(rs12142556),PNMA2(rs56077066),RELA(rs732072),KAT5(rs4645915),NIP7(rs58641063)
GO:0043679	GOCC	axon terminus	pleio	0.143657699	0.545945945945946	0.92343421502958	10	1773	112	645	PACSIN1(rs6919434),CPLX3(rs3935077),ATP6V0D1(rs8063771),NTRK2(rs145982077),PDYN(rs13037430),TPRG1L(rs113982697),SLC4A10(rs72873645),TBC1D24(rs113480613),CDHR3(rs75516541),USH2A(rs12067972)
GO:0090543	GOCC	Flemming body	cause	-0.09364968	0.545945945945946	0.967706762556548	8	2545	35	1302	EXOC4(rs73156959),STK17B(rs72919164),EXOC1(rs13143281),CELF2(rs622034),DCDC1(rs78649824),BIRC6(rs2249109),KIF23(rs72758418),EXOC7(rs113027890)
GO:0005761	GOCC	mitochondrial ribosome	pleio	0.065472365	0.545945945945946	0.92343421502958	5	1778	89	586	MRPL33(rs13030345),MRPL24(rs12125515),MRPS33(rs38741),MRPL3(rs9289390),MRPL57(rs9550716)
GO:0030426	GOCC	growth cone	pleio	0.292750317	0.548913043478261	0.92343421502958	19	1764	164	1940	CFL1(rs654638),EXOC3(rs11749327),GPM6A(rs7677621),MAP3K12(rs61928104),TSHZ3(rs7255674),NRSN1(rs3178),NDRG2(rs8019890),PCDH9(rs12857493),DCC(rs112649225),ZFYVE27(rs11189356),GPM6A(rs2333256),PSEN1(rs362389),TENM2(rs147203441),ZNF804A(rs75482695),NGEF(rs113593461),EPS8(rs12708368),PINK1(rs71653623),NEO1(rs118006360),STX3(rs72931237)
GO:0005795	GOCC	Golgi stack	pleio	0.17799565	0.548913043478261	0.92343421502958	13	1770	151	1190	SULF2(rs1889174),MOB4(rs60508173),DNMBP(rs2490932),RAB34(rs11545700),ATP2C1(rs852227),HLA-A(rs116395178),MGAT4A(rs1514916),FUT8(rs72714484),MAN2A1(rs566549044),FUT4(rs150077630),COG2(rs114389872),ZDHHC14(rs149999954),CLIP3(rs148138352)
GO:0032153	GOCC	cell division site	cause	-0.143887921	0.548913043478261	0.970882599385532	12	2541	74	956	MAEA(rs6835521),WDR73(rs2271432),DIAPH3(rs9563769),TUBGCP2(rs148379074),SEPTIN3(rs739296),RDX(rs11525418),PLCD3(rs12946454),SEPTIN9(rs144091236),RAB11FIP3(rs116962191),PITPNM1(rs11604662),RAB11FIP3(rs117622026),ICAM2(rs11655833)
GO:0098871	GOCC	postsynaptic actin cytoskeleton	pleio	0.03535123	0.548913043478261	0.92343421502958	3	1780	8	1185	MYH10(rs62062532),ITPKA(rs28479336),ACTN2(rs12119844)
GO:0000783	GOCC	nuclear telomere cap complex	pleio	0.03321776	0.548913043478261	0.92343421502958	3	1780	13	1954	TERF2(rs72797157),TERF2(rs12927133),ACD(rs72547496)
GO:0030119	GOCC	AP-type membrane coat adaptor complex	cause	-0.07863849	0.551912568306011	0.972025120300139	7	2546	41	1179	AP4B1(rs7513707),AFTPH(rs17700924),SGIP1(rs61798704),AP1S3(rs647138),VPS33A(rs11057249),AP1M2(rs138295910),VPS33A(rs36124217)
GO:0030119	GOCC	AP-type membrane coat adaptor complex	pleio	0.06775559	0.551912568306011	0.92343421502958	5	1778	41	1179	AP5B1(rs67995174),AP4E1(rs8034236),AP3M1(rs17676126),SYNRG(rs112792976),AP1G1(rs76621365)
GO:0099631	GOCC	postsynaptic endocytic zone cytoplasmic component	cause	-0.02278356	0.551912568306011	0.972025120300139	2	2551	2	1279	CLTA(rs10758360),CLTA(rs2025879)
GO:0030141	GOCC	secretory granule	cause	-1.288127976	0.554945054945055	0.975286415711948	96	2457	899	1573	APEH(rs4855882),ECM1(rs13294),VPS33B(rs8026678),PLCB2(rs3784398),GALNS(rs12598981),DMXL2(rs4775950),SLC44A2(rs8107037),SERPINE2(rs7597833),SCG3(rs2622767),DYNLL1(rs686450),SERPING1(rs4926),IGF2(rs3213229),APRT(rs8191489),BST1(rs4698414),STX4(rs9939417),DNM1(rs2016235),OLR1(rs3736234),RAB11FIP5(rs72807987),PCDH7(rs3775331),PTPRN2(rs10271690),TEKT3(rs230893),TGFB1(rs75621460),PLAU(rs4065),DIAPH1(rs200183946),SIRPB1(rs71328072)
GO:0030427	GOCC	site of polarized growth	pleio	0.306718707	0.554945054945055	0.92343421502958	21	1762	169	1413	CFL1(rs654638),EXOC3(rs11749327),GPM6A(rs7677621),MAP3K12(rs61928104),TSHZ3(rs7255674),NRSN1(rs3178),NDRG2(rs8019890),PCDH9(rs12857493),PI4K2A(rs4291605),GRM6(rs2856348),DCC(rs112649225),ZFYVE27(rs11189356),GPM6A(rs2333256),PSEN1(rs362389),TENM2(rs147203441),ZNF804A(rs75482695),NGEF(rs113593461),EPS8(rs12708368),PINK1(rs71653623),NEO1(rs118006360),STX3(rs72931237)
GO:0044306	GOCC	neuron projection terminus	pleio	0.147200699	0.554945054945055	0.92343421502958	11	1772	128	1132	PACSIN1(rs6919434),CPLX3(rs3935077),ATP6V0D1(rs8063771),NTRK2(rs145982077),PDYN(rs13037430),TPRG1L(rs113982697),SLC4A10(rs72873645),TBC1D24(rs113480613),BSN(rs36116071),CDHR3(rs75516541),USH2A(rs12067972)
GO:0031904	GOCC	endosome lumen	pleio	0.04717665	0.554945054945055	0.92343421502958	4	1779	40	1766	AP4E1(rs8034236),GH1(rs9282699),RAB38(rs17752936),SFTPB(rs3024791)
GO:0008287	GOCC	protein serine/threonine phosphatase complex	pleio	0.02901505	0.554945054945055	0.92343421502958	3	1780	55	1728	PPP2R2D(rs11146269),PPP4R2(rs76777800),NCK1(rs112515324)
GO:0036379	GOCC	myofilament	pleio	0.01748805	0.554945054945055	0.92343421502958	2	1781	26	16	TRIM32(rs76973802),LMOD1(rs17432675)
GO:0031461	GOCC	cullin-RING ubiquitin ligase complex	pleio	0.253939525	0.558011049723757	0.92343421502958	17	1766	186	578	PRKN(rs9458264),PRKN(rs2024588),COMMD1(rs79055900),FBXO9(rs9382175),CUL5(rs4109081),FBXL7(rs6878081),DCAF11(rs3825584),PDCD6(rs2672748),DCAF10(rs13288259),FBXW7(rs78372436),TRPC4AP(rs8124081),CCNF(rs12922325),ZSWIM6(rs116528067),KCTD5(rs11077332),ARIH1(rs62017910),KCTD10(rs918106),TRPC4AP(rs8123978)
GO:0044224	GOCC	juxtaparanode region of axon	pleio	0.060368962	0.558011049723757	0.92343421502958	5	1778	12	1244	DLG2(rs146985272),CNTNAP2(rs7792711),CNTNAP2(rs113602558),CNTNAP2(rs7796813),KCNAB1(rs9830714)
GO:0035102	GOCC	PRC1 complex	pleio	0.020598353	0.558011049723757	0.92343421502958	2	1781	18	1612	CBX4(rs73422123),RING1(rs2854028)
GO:0030689	GOCC	Noc complex	cause	-0.017515763	0.558011049723757	0.975742690058479	2	2551	3	885	NOP14(rs3021146),NOC2L(rs61769752)
GO:0044294	GOCC	dendritic growth cone	cause	-0.01741523	0.558011049723757	0.975742690058479	2	2551	9	1227	HSP90AB1(rs9472238),COBL(rs9649786)
GO:0031261	GOCC	DNA replication preinitiation complex	cause	-0.03344056	0.561111111111111	0.975742690058479	3	2550	13	1547	ORC3(rs56168821),MCM2(rs11718485),GINS2(rs62051414)
GO:0070187	GOCC	shelterin complex	pleio	0.03321776	0.561111111111111	0.924473813020068	3	1780	7	18	TERF2(rs72797157),TERF2(rs12927133),ACD(rs72547496)
GO:1902562	GOCC	H4 histone acetyltransferase complex	cause	-0.02877165	0.561111111111111	0.975742690058479	3	2550	45	1977	KANSL1L(rs12612970),ACTG1(rs1135989),YEATS2(rs116574597)
GO:0001401	GOCC	SAM complex	pleio	0.01794404	0.561111111111111	0.924473813020068	2	1781	13	1122	MTX2(rs72922877),IMMT(rs192372430)
GO:0044292	GOCC	dendrite terminus	cause	-0.04378253	0.564245810055866	0.975742690058479	4	2549	13	1235	IFT57(rs9883627),HSP90AB1(rs9472238),SLC32A1(rs6128821),COBL(rs9649786)
GO:0140275	GOCC	MIB complex	pleio	0.01794404	0.564245810055866	0.927595309718215	2	1781	13	332	MTX2(rs72922877),IMMT(rs192372430)
GO:0031090	GOCC	organelle membrane	cause	-7.7905070848	0.567415730337079	0.975742690058479	578	1975	3786	195	APEH(rs4855882),BSN(rs9883000),RNF123(rs7628207),CPS1(rs72934339),CAMKV(rs62260755),SLC39A8(rs13107325),MRPS21(rs580060),VPS33B(rs8026678),SHANK3(rs9616945),CADPS2(rs7777351),GABRA1(rs980791),RHOT2(rs7202316),ARFGAP2(rs2279439),ANO5(rs6483833),CHST15(rs28423034),MCTP1(rs10035632),NBAS(rs56023655),CEP128(rs4016442),APOB(rs1469513),HSD17B12(rs118103137),ZDHHC5(rs11602109),TMX2(rs71460549),SMAD3(rs28360855),WSCD2(rs17040284),MAN1A1(rs760785)
GO:0030017	GOCC	sarcomere	cause	-0.572986869	0.567415730337079	0.975742690058479	43	2510	215	242	NRAP(rs4554804),DST(rs9475709),NEBL(rs3758601),MYL1(rs7592060),STUB1(rs78410329),RYR3(rs35945042),RYR2(rs2819742),ANK3(rs10509121),SORBS2(rs72705755),PDE4B(rs526772),SYNPO2L(rs12247028),MYBPC3(rs10769255),SCN8A(rs115692430),FHOD3(rs2644249),ANKRD23(rs1320149),KCTD6(rs11130651),NEBL(rs11012473),ANK3(rs10761480),PDE4B(rs55824844),FHL5(rs2971602),TMOD2(rs9635308),UNC45B(rs58571002),DNAJB4(rs34517439),FHL2(rs150724256),OBSL1(rs13010015)
GO:0033176	GOCC	proton-transporting V-type ATPase complex	pleio	0.01920398	0.567415730337079	0.928724215081258	2	1781	29	610	ATP6V0D1(rs8063771),ATP6V1G3(rs7520859)
GO:0016471	GOCC	vacuolar proton-transporting V-type ATPase complex	pleio	0.01920398	0.567415730337079	0.928724215081258	2	1781	26	1008	ATP6V0D1(rs8063771),ATP6V1G3(rs7520859)
GO:0090545	GOCC	CHD-type complex	cause	-0.01526738	0.567415730337079	0.975742690058479	2	2551	16	708	CDK2AP1(rs4759417),GATAD2B(rs12129468)
GO:0140513	GOCC	nuclear protein-containing complex	cause	-2.2279091663	0.570621468926554	0.975742690058479	167	2386	1278	1664	PRPF3(rs2797653),TCF4(rs613872),MAD1L1(rs56016347),CWF19L2(rs11600026),BCL7C(rs11864054),SMARCC1(rs7649393),MED19(rs1647405),SMAD3(rs28360855),CLP1(rs7117878),DPF3(rs9323577),WDR12(rs2115888),CWC22(rs4893886),TCF7L1(rs6547600),HR(rs6557830),SWI5(rs2240960),DDX20(rs197393),MFAP1(rs663214),AFF3(rs13031524),ADNP(rs2426212),MED12L(rs17283052),SETD1A(rs4889603),SUDS3(rs61943392),DYNLL1(rs686450),HIPK2(rs1638196),BCL11B(rs1257448)
GO:0060205	GOCC	cytoplasmic vesicle lumen	cause	-0.404416543	0.570621468926554	0.975742690058479	31	2522	326	583	ECM1(rs13294),GALNS(rs12598981),SCG3(rs2622767),SERPING1(rs4926),IGF2(rs3213229),APRT(rs8191489),TGFB1(rs75621460),HSP90AB1(rs9472238),PSMC3(rs2242511),SERPINI1(rs7646407),ERP44(rs7044219),FUCA1(rs35993651),ILF2(rs3862047),CDC37L1(rs10758643),CYB5R3(rs6002817),CLEC3B(rs56046635),NFKB1(rs2926005),INS(rs3842752),ARG1(rs74707177),HGF(rs190630396),UNC13D(rs111777203),LCN2(rs73672429),SDCBP(rs1976162),CTSA(rs7270170),PSMD3(rs9903987)
GO:0045335	GOCC	phagocytic vesicle	cause	-0.331346408	0.573863636363636	0.975742690058479	26	2527	143	486	ZDHHC5(rs11602109),PDIA3(rs2411284),STXBP4(rs4794550),STX8(rs6503214),STX4(rs9939417),RAB11FIP5(rs72807987),DNM2(rs2278444),MCOLN1(rs11880842),STX6(rs12565758),SLC9A9(rs1900642),HLA-A(rs3173429),ADAM8(rs79453662),ACTG1(rs1135989),SLC9A9(rs765723),NCF4(rs34320195),VPS26B(rs1259022),CD36(rs562982312),HLA-G(rs1233331),HLA-F(rs28359995),TAP2(rs56173814),FLNB(rs4343595),STXBP4(rs1420525),FMNL1(rs1552457),PIKFYVE(rs143650449),HVCN1(rs11609953)
GO:0120293	GOCC	dynein axonemal particle	pleio	0.0179752	0.573863636363636	0.931725124562183	2	1781	20	1211	DYNLT2B(rs7631913),DNAI4(rs12034718)
GO:0005742	GOCC	mitochondrial outer membrane translocase complex	pleio	0.01794404	0.573863636363636	0.931725124562183	2	1781	22	1923	MTX2(rs72922877),IMMT(rs192372430)
GO:0031209	GOCC	SCAR complex	pleio	0.017006114	0.573863636363636	0.931725124562183	2	1781	12	1703	BRK1(rs7645759),WASF2(rs115195687)
GO:0034456	GOCC	UTP-C complex	cause	-0.01632905	0.573863636363636	0.975742690058479	2	2551	3	500	RRP7A(rs8140087),RRP7BP(rs2859031)
GO:1903095	GOCC	ribonuclease III complex	cause	-0.01590736	0.573863636363636	0.975742690058479	2	2551	3	179	MRPL44(rs1142417),DGCR8(rs9605065)
GO:0098857	GOCC	membrane microdomain	cause	-0.470435616	0.577142857142857	0.975742690058479	36	2517	292	185	DAG1(rs9871024),ADCY2(rs76122614),CDH13(rs9938031),TEK(rs622232),CDH13(rs4782784),RFTN1(rs13093266),ADTRP(rs9348963),FYN(rs78492539),ADCYAP1R1(rs4403321),OLR1(rs3736234),BMPR2(rs112972072),SORBS1(rs35348091),P2RX1(rs9909068),DLG1(rs73210543),PECAM1(rs150894680),CDH15(rs3785415),AKAP6(rs10129793),ORAI1(rs3825175),SLC2A1(rs113783409),CD177(rs10421007),CD36(rs562982312),SDCBP(rs1976162),MYO1A(rs117599659),MFAP3(rs114221071),CTNNA1(rs28745577)
GO:0000813	GOCC	ESCRT I complex	cause	-0.029670335	0.577142857142857	0.975742690058479	3	2550	12	909	DIAPH3(rs9563769),MVB12B(rs10987265),VPS28(rs2928377)
GO:0005666	GOCC	RNA polymerase III complex	pleio	0.01631646	0.577142857142857	0.931725124562183	2	1781	18	1886	POLR3F(rs6111979),CRCP(rs34711061)
GO:0042175	GOCC	nuclear outer membrane-endoplasmic reticulum membrane network	pleio	2.3098400232	0.580459770114943	0.931725124562183	145	1638	1240	1510	RPS26(rs1131017),CAMK2B(rs62459111),GRIA1(rs78056779),IRAG1(rs11042892),PMEL(rs2069408),SLC28A3(rs17427184),ATG14(rs946059),ESYT1(rs11171747),PML(rs743581),CYP2S1(rs7252107),FMO1(rs28741369),ELOVL3(rs1410416),RPL27(rs1567832),UGT3A1(rs1993879),FMO4(rs16864387),SEZ6L(rs669318),EPHX1(rs3738042),ERGIC3(rs73283830),SRP9(rs7548080),RB1CC1(rs57986088),TM6SF2(rs2074301),RASGRP1(rs7403531),GRIA1(rs56161084),LMAN1L(rs12917376),TMED6(rs72795294)
GO:0005793	GOCC	endoplasmic reticulum-Golgi intermediate compartment	cause	-0.390281652	0.580459770114943	0.975742690058479	31	2522	134	935	MAN1A1(rs760785),PIEZO1(rs9925171),GOLGA2(rs79027662),LAMP5(rs2232268),SCYL1(rs947791),DDHD2(rs116918409),STK17B(rs72919164),MYO18A(rs55902508),ERP44(rs7044219),TBC1D20(rs6052005),GRIA1(rs143976352),LMAN2L(rs76653480),COPZ2(rs72823530),TMED1(rs12611335),TRAPPC12(rs2324567),NUCB1(rs112948981),INS(rs3842752),ROBO1(rs112942203),PTPN2(rs6505771),PIEZO1(rs117449544),TMED3(rs78607248),ROBO1(rs79796155),TAP2(rs56173814),SEC23IP(rs7894360),LRPAP1(rs113293864)
GO:0030117	GOCC	membrane coat	cause	-0.29379379	0.580459770114943	0.975742690058479	24	2529	97	1639	EPS15L1(rs73511172),SEC24C(rs10824032),SCYL1(rs947791),DNM1(rs2016235),CLTA(rs10758360),AP4B1(rs7513707),AFTPH(rs17700924),SGIP1(rs61798704),AP1S3(rs647138),EPN3(rs2306002),COPZ2(rs72823530),MYCBPAP(rs6504667),DIPK2A(rs373007278),VPS33A(rs11057249),AP1M2(rs138295910),KCNQ5(rs9446824),CHMP4B(rs137928455),TMED3(rs78607248),EPN1(rs4801265),CLTA(rs2025879),ENTHD1(rs76146864),VPS33A(rs36124217),COPE(rs10330),COPB1(rs17566485)
GO:0097729	GOCC	9+2 motile cilium	pleio	0.2652987	0.580459770114943	0.931725124562183	19	1764	196	1071	TEKT5(rs7185201),PMFBP1(rs217176),SPEF2(rs931555),HSPD1(rs2564384),SPACA3(rs1557752),CCDC42(rs79895013),SLC9B1(rs113360567),TEKT5(rs77697422),CCDC146(rs75610650),DRC3(rs79636838),IFT172(rs13001266),SPEF2(rs115732263),SLC9B2(rs1383732),RSPH6A(rs57938077),SLIRP(rs78805426),SPAG16(rs115814562),SPAG6(rs34437713),ATG16L1(rs13021302),RSPH10B(rs200514957)
GO:0044304	GOCC	main axon	pleio	0.191330366	0.580459770114943	0.931725124562183	14	1769	68	582	MYO1D(rs56406939),ROBO2(rs174811),DLG2(rs146985272),CNTNAP2(rs7792711),DAG1(rs143719425),CNTNAP2(rs113602558),ROBO2(rs775757),ROBO2(rs116709074),CNTNAP2(rs7796813),NAV1(rs1022361),DLG1(rs45453796),KCNQ3(rs113417257),KCNAB1(rs9830714),ANK3(rs184275325)
GO:0070821	GOCC	tertiary granule membrane	cause	-0.096375251	0.580459770114943	0.975742690058479	8	2545	73	1452	DYNLL1(rs686450),OLR1(rs3736234),PLAU(rs4065),ADAM8(rs79453662),CD47(rs2289079),CD177(rs10421007),COPB1(rs17566485),CYBA(rs12123)
GO:0016342	GOCC	catenin complex	pleio	0.093627715	0.580459770114943	0.931725124562183	7	1776	31	1170	CDH18(rs1435977),CTNNA2(rs62141406),CDH2(rs17468226),CTNNB1(rs62258384),APC(rs67348312),CDHR3(rs75516541),CTNNA2(rs55841918)
GO:0030669	GOCC	clathrin-coated endocytic vesicle membrane	pleio	0.090008178	0.580459770114943	0.931725124562183	7	1776	75	23	IL7R(rs7717955),IGF2R(rs73021669),KIAA0319(rs114993464),VAMP8(rs62165907),CLTC(rs78680565),HLA-DPA1(rs41270518),HLA-DPB1(rs41270518)
GO:0032300	GOCC	mismatch repair complex	cause	-0.02928171	0.580459770114943	0.975742690058479	3	2550	11	1724	PMS2P3(rs113761643),MSH6(rs78888036),MLH3(rs108621)
GO:0016600	GOCC	flotillin complex	cause	-0.01787982	0.580459770114943	0.975742690058479	2	2551	9	1404	SORBS1(rs35348091),CTNNA1(rs28745577)
GO:0032545	GOCC	CURI complex	cause	-0.01632905	0.580459770114943	0.975742690058479	2	2551	3	1833	RRP7A(rs8140087),RRP7BP(rs2859031)
GO:0031968	GOCC	organelle outer membrane	pleio	0.269550516	0.583815028901734	0.933106071834395	19	1764	250	620	PRKN(rs9458264),PRKN(rs2024588),VAT1(rs455055),BNIP3(rs9971084),NAV3(rs79305711),MTX2(rs72922877),IMMT(rs192372430),CISD2(rs113827356),BNIP3L(rs4872438),CYB5B(rs72797179),RMDN3(rs2304580),CYB5B(rs9936535),LETMD1(rs3759406),SLC11A2(rs224446),DMPK(rs2854300),PSEN1(rs362389),ACSL3(rs138766426),PINK1(rs71653623),MUL1(rs76674902)
GO:0008076	GOCC	voltage-gated potassium channel complex	pleio	0.181643911	0.583815028901734	0.933106071834395	13	1770	90	732	KCNH4(rs939881),KCNQ1(rs756852),DLG2(rs146985272),CNTNAP2(rs7792711),CNTNAP2(rs113602558),KCNQ4(rs374739654),KCNH2(rs1137617),KCNV1(rs746596),KCNIP4(rs78946948),CNTNAP2(rs7796813),KCNQ3(rs113417257),KCNAB1(rs9830714),KCNE4(rs71423739)
GO:0005796	GOCC	Golgi lumen	cause	-0.158346606	0.583815028901734	0.975742690058479	13	2540	104	999	DAG1(rs9871024),CSPG5(rs3755637),TGFB1(rs75621460),GPC5(rs1933192),INS(rs3842752),HSPG2(rs141785896),SDC1(rs3771257),LRPAP1(rs113293864),DEFB1(rs5743467),MUC7(rs114069551),WNT5B(rs735890),BCAN(rs4341353),PDGFB(rs5757576)
GO:0048188	GOCC	Set1C/COMPASS complex	cause	-0.04704474	0.583815028901734	0.975742690058479	4	2549	15	911	SETD1A(rs4889603),ASH2L(rs79985420),SETD1B(rs3741593),ASH2L(rs76402374)
GO:0036126	GOCC	sperm flagellum	pleio	0.26425361	0.587209302325581	0.934537357743691	18	1765	175	1488	TEKT5(rs7185201),PMFBP1(rs217176),SPEF2(rs931555),HSPD1(rs2564384),SPACA3(rs1557752),CCDC42(rs79895013),SLC9B1(rs113360567),TEKT5(rs77697422),CCDC146(rs75610650),DRC3(rs79636838),IFT172(rs13001266),SPEF2(rs115732263),SLC9B2(rs1383732),RSPH6A(rs57938077),SLIRP(rs78805426),SPAG16(rs115814562),SPAG6(rs34437713),ATG16L1(rs13021302)
GO:0045271	GOCC	respiratory chain complex I	cause	-0.041921371	0.587209302325581	0.975742690058479	4	2549	51	148	DMAC1(rs1930502),NDUFA6(rs5751211),NDUFA5(rs117578959),NDUFV1(rs1871043)
GO:0035748	GOCC	myelin sheath abaxonal region	pleio	0.02063596	0.587209302325581	0.934537357743691	2	1781	6	314	PRKCZ(rs3128319),DLG1(rs45453796)
GO:0008250	GOCC	oligosaccharyltransferase complex	cause	-0.01735693	0.587209302325581	0.975742690058479	2	2551	14	1011	STT3A(rs563117),TUSC3(rs34259085)
GO:0098798	GOCC	mitochondrial protein-containing complex	cause	-0.328241627	0.590643274853801	0.975742690058479	26	2527	288	1791	MRPS21(rs580060),MRPL10(rs62076133),IMMP2L(rs62463969),DMAC1(rs1930502),SPG7(rs12929292),MTX3(rs7734858),GRPEL1(rs10516184),MRPL44(rs1142417),COX8C(rs66526709),MRPL27(rs12451617),MRPL28(rs3194151),COX6A1(rs11609119),NDUFA6(rs5751211),NDUFA4L2(rs116973701),MRPL2(rs9472001),MRPS9(rs7608678),DNAJC15(rs1924274),NDUFA5(rs117578959),MRPS6(rs118183140),IMMP2L(rs75670175),ATP5MGL(rs6519328),MRPL18(rs9365097),MRPL38(rs1046446),COX4I1(rs1800647),TOMM5(rs34612074)
GO:0035869	GOCC	ciliary transition zone	cause	-0.09706576	0.590643274853801	0.975742690058479	9	2544	74	1848	USH2A(rs185920786),IFT57(rs9883627),CC2D2A(rs2041672),TRAF3IP1(rs111233411),B9D2(rs11466310),RP1L1(rs4841401),CFAP53(rs148682060),FAM161A(rs11125895),TCTN1(rs16940912)
GO:0045095	GOCC	keratin filament	cause	-0.03670807	0.590643274853801	0.975742690058479	4	2549	95	579	KRT16(rs7406899),FBF1(rs111754180),GPER1(rs12701969),GPER1(rs145904696)
GO:0098843	GOCC	postsynaptic endocytic zone	cause	-0.03202331	0.590643274853801	0.975742690058479	3	2550	5	617	CLTA(rs10758360),CALY(rs147254716),CLTA(rs2025879)
GO:0098574	GOCC	cytoplasmic side of lysosomal membrane	cause	-0.03077576	0.590643274853801	0.975742690058479	3	2550	14	1651	BORCS5(rs12369319),SNAPIN(rs7345),KXD1(rs12980049)
GO:0005789	GOCC	endoplasmic reticulum membrane	pleio	2.2769371232	0.594117647058824	0.939534883720931	143	1640	1217	1662	RPS26(rs1131017),CAMK2B(rs62459111),GRIA1(rs78056779),IRAG1(rs11042892),PMEL(rs2069408),SLC28A3(rs17427184),ATG14(rs946059),ESYT1(rs11171747),PML(rs743581),CYP2S1(rs7252107),FMO1(rs28741369),ELOVL3(rs1410416),RPL27(rs1567832),UGT3A1(rs1993879),FMO4(rs16864387),SEZ6L(rs669318),EPHX1(rs3738042),ERGIC3(rs73283830),SRP9(rs7548080),RB1CC1(rs57986088),TM6SF2(rs2074301),RASGRP1(rs7403531),GRIA1(rs56161084),LMAN1L(rs12917376),TMED6(rs72795294)
