pway	onto	desc	dir	sum	pval	padj	l_in	l_out	l_pway	idx	leading_edge
GO:0032561	GOMF	guanyl ribonucleotide binding	pleio	0.528947868	0.405622489959839	0.965540630634287	31	1737	405	3597	RAB5B(rs705699),NOLC1(rs7897),GFM1(rs9824985),GPN1(rs34502053),RAB5C(rs9889776),ARL15(rs555121297),DRG2(rs77885002),RND2(rs73311417),RAB29(rs41302139),RAB34(rs11545700),GNAO1(rs8056845),RHEB(rs116935521),GNA13(rs11656789),RAB38(rs17752936),ARL15(rs56086233),PCK2(rs1951634),TUBA1C(rs7139233),RAB3C(rs295654),PRKG2(rs710840),ARL1(rs137992287),GNAI2(rs28763896),RAB44(rs73730158),CRACR2A(rs35264716),DIRAS2(rs78445818),PDE10A(rs11758737)
GO:0008643	GOMF	carbohydrate transport	cause	-0.145117556	0.405622489959839	0.990196078431373	10	2481	42	4104	SLC45A4(rs2304281),SLC2A12(rs965652),SLC2A2(rs73169730),SLC5A11(rs8058764),SLC2A1(rs113783409),SLC5A1(rs564299359),SLC2A9(rs145160523),SLC5A3(rs118183140),ABCB11(rs114932341),SLC5A4(rs146373030)
GO:0061980	GOMF	regulatory RNA binding	cause	-0.06771648	0.405622489959839	0.990196078431373	5	2486	47	6072	AGO2(rs7009635),RC3H1(rs117256995),LIN28A(rs9438623),PIWIL2(rs4486204),PIWIL1(rs7313775)
GO:0120039	GOMF	plasma membrane bounded cell projection morphogenesis	cause	-0.055798936	0.405622489959839	0.990196078431373	4	2487	13	362	PTK7(rs6941837),ROBO1(rs112942203),ROBO1(rs79796155),GDNF(rs143142348)
GO:0048468	GOMF	cell development	cause	-0.055798936	0.405622489959839	0.990196078431373	4	2487	13	5721	PTK7(rs6941837),ROBO1(rs112942203),ROBO1(rs79796155),GDNF(rs143142348)
GO:0097502	GOMF	mannosylation	cause	-0.052756382	0.405622489959839	0.990196078431373	4	2487	8	2982	DPM1(rs2426213),TMTC2(rs36083341),TMEM260(rs79625035),POMT2(rs2270421)
GO:1901701	GOMF	cellular response to oxygen-containing compound	pleio	0.0444085	0.405622489959839	0.965540630634287	3	1765	46	471	SOD2(rs73022782),INSRR(rs10908521),MAS1(rs73015653)
GO:0008479	GOMF	tRNA-guanosine(34) queuine transglycosylase activity	cause	-0.0274037	0.405622489959839	0.990196078431373	2	2489	2	6026	QTRT2(rs1872575),QTRT1(rs11085744)
GO:1902936	GOMF	phosphatidylinositol bisphosphate binding	pleio	0.173612503	0.407258064516129	0.965540630634287	10	1758	108	3368	GBF1(rs12779853),KCNQ1(rs756852),COMMD1(rs79055900),KIF16B(rs6131844),PLCB1(rs7265652),TTPA(rs149997066),ACTN2(rs12119844),TPCN1(rs59151286),GSDME(rs17149958),HIP1(rs1179595)
GO:0031624	GOMF	ubiquitin conjugating enzyme binding	cause	-0.081250972	0.407258064516129	0.990196078431373	6	2485	31	2117	SIAH2(rs8403),PRKN(rs7769048),PRKN(rs9347580),RNF217(rs77906933),PRKN(rs6455759),RNF144B(rs77949853)
GO:0006790	GOMF	sulfur compound metabolic process	cause	-0.0407417	0.407258064516129	0.990196078431373	3	2488	10	4388	PDHB(rs7644348),GSS(rs6088658),LIAS(rs62307975)
GO:0001733	GOMF	galactosylceramide sulfotransferase activity	pleio	0.02869531	0.407258064516129	0.965540630634287	2	1766	4	5126	GAL3ST1(rs42937),GAL3ST1(rs5994319)
GO:0042562	GOMF	hormone binding	cause	-0.223049527	0.408906882591093	0.990196078431373	16	2475	92	5131	CRYM(rs226059),CDH13(rs9938031),CDH13(rs4782784),HCRTR2(rs4605886),ADCYAP1R1(rs4403321),NPR1(rs4310476),CRYM(rs9933675),GPER1(rs12701969),THRA(rs3923377),HCRTR1(rs56017663),GPER1(rs145904696),SHC1(rs11552300),TSPO(rs138912),PTH2R(rs61744730),PIK3R1(rs56066233),ADRB3(rs3901185)
GO:0140767	GOMF	enzyme-substrate adaptor activity	cause	-0.152825194	0.408906882591093	0.990196078431373	11	2480	73	800	FBXL19(rs35733741),ZSWIM8(rs7908825),TRPC4AP(rs6060194),AXIN1(rs17136255),CDK5RAP3(rs72823513),KLHL25(rs146796594),ARRDC4(rs61747226),SMAD7(rs9953366),PRAME(rs2073725),A1CF(rs150084317),PIK3R1(rs56066233)
GO:0004712	GOMF	protein serine/threonine/tyrosine kinase activity	cause	-0.08293798	0.408906882591093	0.990196078431373	6	2485	43	1113	RPS6KA2(rs9347138),TESK2(rs4660863),RPS6KA1(rs76845311),SGK1(rs1743964),RPS6KA2(rs73029928),MAPK10(rs74678260)
GO:0097035	GOMF	regulation of membrane lipid distribution	cause	-0.06489946	0.408906882591093	0.990196078431373	5	2486	42	366	ATP10D(rs62297978),ATP10B(rs4921157),ANO4(rs74348501),ANO3(rs114444506),ATP8A2(rs116999943)
GO:0000400	GOMF	four-way junction DNA binding	cause	-0.0587479	0.408906882591093	0.990196078431373	4	2487	18	4925	WRN(rs2725385),XRCC3(rs3212038),MSH6(rs78888036),ABL1(rs1056171)
GO:0008430	GOMF	selenium binding	cause	-0.05431501	0.408906882591093	0.990196078431373	4	2487	9	203	GPX3(rs3792797),SELENOF(rs2753280),SELENOF(rs486133),RPH3A(rs232929)
GO:0008135	GOMF	translation factor activity, RNA binding	pleio	0.0493727	0.408906882591093	0.965540630634287	3	1765	86	5725	GFM1(rs9824985),EIF5AL1(rs1250787),EIF1AD(rs540584)
GO:0050794	GOMF	regulation of cellular process	pleio	6.2168758894	0.410569105691057	0.965540630634287	374	1394	3831	5414	LGR5(rs6582037),NFIC(rs34913708),IKZF4(rs1702877),ZNF782(rs1854216),GRIA1(rs78056779),ZNF510(rs2406181),CTBP2(rs7099361),CDK2(rs2069408),RORB(rs10217594),PRKN(rs9458264),FOXP1(rs62244881),ZNF597(rs12737),SPDEF(rs11758529),ADGRG3(rs7190038),STAT6(rs4759275),NPAS3(rs72680158),CHRNB4(rs2904130),ZNF174(rs37813),NFKB2(rs12772374),ZSCAN32(rs27240),LGALS3(rs1009978),TG(rs6988193),OR2C1(rs1228348),GRM3(rs274624),ZFAT(rs67469873)
GO:0016301	GOMF	kinase activity	pleio	1.5826065769	0.410569105691057	0.965540630634287	94	1674	743	3623	ERBB3(rs7297175),CAMK2B(rs62459111),KALRN(rs529967),CDK2(rs2069408),BRD2(rs635688),DGKB(rs7800729),FAM20C(rs142807746),HYKK(rs2869055),CAMK1D(rs7905192),CILK1(rs222455),NEK8(rs12952249),ULK3(rs2290573),RIOK3(rs9957219),DGKH(rs7319315),EPHA5(rs72641049),NTRK1(rs2644600),TYRO3(rs28508151),RBKS(rs74446114),IGF2R(rs73021669),PIP5K1C(rs4807495),NEK7(rs12083719),AXL(rs4803446),DLG2(rs146985272),LTK(rs4924549),CSK(rs12898997)
GO:0030546	GOMF	signaling receptor activator activity	cause	-0.694573943	0.410569105691057	0.990196078431373	50	2441	515	1451	FGF18(rs6887323),SEMA4A(rs7695),CSPG5(rs3755637),SEMA3C(rs7797670),NMB(rs3809508),PYY(rs573345854),BDNF(rs11030102),IGF2(rs3213229),INS-IGF2(rs3213229),SEMA3C(rs76813335),QRFP(rs6597647),SEMA6D(rs72733826),BMP8A(rs72663503),NRG3(rs10884462),THBS4(rs6882768),SEMA4C(rs62152866),GNRH1(rs6185),TGFB1(rs75621460),CTF1(rs1046276),TAFA2(rs71465148),FLT3LG(rs143005749),METRN(rs4589552),PGF(rs2268614),PDGFD(rs10895548),INS(rs3842752)
GO:0033218	GOMF	amide binding	cause	-0.427651606	0.410569105691057	0.990196078431373	31	2460	252	4202	LANCL1(rs11690895),LRP1(rs17547610),GRIN2B(rs7134291),NLGN1(rs583514),HCRTR2(rs4605886),RYR2(rs2819742),ADCYAP1R1(rs4403321),MMACHC(rs9729395),ACADL(rs263679),GSS(rs6088658),SRD5A1(rs4702379),PLTP(rs373843106),PSAP(rs74234126),P2RX1(rs9909068),GRIA1(rs143976352),NPR1(rs4310476),BCHE(rs1803274),HCRTR1(rs56017663),PPID(rs12505475),ACBD4(rs137989694),CD36(rs562982312),HSPG2(rs141785896),C1QA(rs12740591),LRPAP1(rs113293864),FKBP1A(rs35335677)
GO:0042162	GOMF	telomeric DNA binding	pleio	0.08799487	0.410569105691057	0.965540630634287	5	1763	39	4723	NABP2(rs61939014),TERF2(rs72797157),SMG7(rs2761581),TERF2(rs12927133),ACD(rs72547496)
GO:0007399	GOMF	nervous system development	cause	-0.055798936	0.410569105691057	0.990196078431373	4	2487	13	6515	PTK7(rs6941837),ROBO1(rs112942203),ROBO1(rs79796155),GDNF(rs143142348)
GO:0016812	GOMF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	cause	-0.02622119	0.410569105691057	0.990196078431373	2	2489	15	2431	DCLRE1B(rs11552449),DCLRE1B(rs6674384)
GO:0071773	GOMF	cellular response to BMP stimulus	cause	-0.02468594	0.410569105691057	0.990196078431373	2	2489	8	5368	BMPR2(rs112972072),BMPR1B(rs17022924)
GO:0008233	GOMF	peptidase activity	cause	-0.855049925	0.412244897959184	0.990196078431373	62	2429	617	5803	APEH(rs4855882),MST1(rs3020779),CPS1(rs72934339),PRSS12(rs74831531),SCRN2(rs878295),PDIA3(rs2411284),IMMP2L(rs62463969),SEC11A(rs4280214),CASP7(rs7921977),AMZ1(rs73281152),SPG7(rs12929292),PLAU(rs4065),HABP2(rs2419842),USP20(rs1108534),USP15(rs7973386),PM20D1(rs11240574),ADAM8(rs79453662),SPPL2A(rs8040136),USP2(rs12285901),PEPD(rs60497719),MMP23B(rs192679506),ADAMTS3(rs75702808),MMP9(rs3918256),CLCA3P(rs76151251),ACR(rs73174437)
GO:0046982	GOMF	protein heterodimerization activity	pleio	0.448351425	0.412244897959184	0.965540630634287	26	1742	319	521	ERBB3(rs7297175),NPAS3(rs72680158),NOLC1(rs7897),SIM2(rs116948941),SLC51A(rs17852687),H2AC6(rs4645),ABCG1(rs4148089),TCF4(rs73492933),KATNA1(rs9322203),YWHAE(rs4286156),SUPT7L(rs7595739),MEF2C(rs797419),PDCD6(rs2672748),CENPA(rs3769126),NFYC(rs114059116),TENM4(rs73504617),IRAK2(rs3844280),TENM2(rs147203441),H2BC21(rs146356417),SIM1(rs71566342),PIK3R1(rs77119174),TAF9(rs3756400),H2BC18(rs139336677),HIP1(rs1179595),MICU2(rs2031274)
GO:0015216	GOMF	purine nucleotide transmembrane transporter activity	pleio	0.04514029	0.412244897959184	0.965540630634287	3	1765	29	5	ANKH(rs258360),SLC25A51(rs13301095),PANX1(rs145763383)
GO:0006383	GOMF	transcription by RNA polymerase III	cause	-0.04093369	0.412244897959184	0.990196078431373	3	2488	22	1990	BRF1(rs7145525),GTF3C4(rs3851546),GTF3C3(rs146375891)
GO:0022884	GOMF	macromolecule transmembrane transporter activity	cause	-0.029605	0.412244897959184	0.990196078431373	2	2489	32	4547	MCL1(rs16837903),MCL1(rs16837903)
GO:0140333	GOMF	glycerophospholipid flippase activity	cause	-0.02633366	0.412244897959184	0.990196078431373	2	2489	13	1918	ATP10B(rs4921157),ATP8A2(rs116999943)
GO:0101005	GOMF	deubiquitinase activity	pleio	0.131952782	0.413934426229508	0.965540630634287	8	1760	121	3153	ZRANB1(rs7067770),USP16(rs2254872),USP39(rs7569073),OTUD7B(rs72692823),PSMD14(rs74733151),MYSM1(rs232855),UCHL5(rs77333031),USP42(rs148531501)
GO:0050694	GOMF	galactose 3-O-sulfotransferase activity	pleio	0.02869531	0.413934426229508	0.965540630634287	2	1766	4	5174	GAL3ST1(rs42937),GAL3ST1(rs5994319)
GO:0015349	GOMF	thyroid hormone transmembrane transporter activity	cause	-0.02598925	0.413934426229508	0.990196078431373	2	2489	8	889	SLCO4A1(rs3908923),SLC16A10(rs62421925)
GO:0016894	GOMF	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	cause	-0.0258459	0.413934426229508	0.990196078431373	2	2489	18	3617	XRCC3(rs3212038),EME1(rs35119984)
GO:0051428	GOMF	peptide hormone receptor binding	cause	-0.02492208	0.413934426229508	0.990196078431373	2	2489	20	3861	GNRH1(rs6185),GNAS(rs185799410)
GO:0050789	GOMF	regulation of biological process	pleio	6.2496925154	0.415637860082305	0.965540630634287	377	1391	3869	1620	LGR5(rs6582037),NFIC(rs34913708),IKZF4(rs1702877),ZNF782(rs1854216),GRIA1(rs78056779),ZNF510(rs2406181),CTBP2(rs7099361),CDK2(rs2069408),RORB(rs10217594),PRKN(rs9458264),FOXP1(rs62244881),ZNF597(rs12737),SPDEF(rs11758529),ADGRG3(rs7190038),STAT6(rs4759275),NPAS3(rs72680158),CHRNB4(rs2904130),ZNF174(rs37813),NFKB2(rs12772374),ZSCAN32(rs27240),LGALS3(rs1009978),TG(rs6988193),OR2C1(rs1228348),GRM3(rs274624),ZFAT(rs67469873)
GO:0016773	GOMF	phosphotransferase activity, alcohol group as acceptor	pleio	1.5565506069	0.415637860082305	0.965540630634287	91	1677	687	822	ERBB3(rs7297175),CAMK2B(rs62459111),KALRN(rs529967),CDK2(rs2069408),BRD2(rs635688),DGKB(rs7800729),FAM20C(rs142807746),HYKK(rs2869055),CAMK1D(rs7905192),CILK1(rs222455),NEK8(rs12952249),ULK3(rs2290573),RIOK3(rs9957219),DGKH(rs7319315),EPHA5(rs72641049),NTRK1(rs2644600),TYRO3(rs28508151),RBKS(rs74446114),IGF2R(rs73021669),PIP5K1C(rs4807495),NEK7(rs12083719),AXL(rs4803446),LTK(rs4924549),CSK(rs12898997),PRKCZ(rs3128319)
GO:0046907	GOMF	intracellular transport	cause	-0.0414759515	0.415637860082305	0.990196078431373	3	2488	55	6432	RANBP17(rs29652),POM121C(rs376214382),HIKESHI(rs7110770)
GO:0003924	GOMF	GTPase activity	pleio	0.529477298	0.417355371900826	0.965540630634287	30	1738	333	1166	RAB5B(rs705699),GNGT1(rs55732036),GFM1(rs9824985),GPN1(rs34502053),RAB5C(rs9889776),ARL15(rs555121297),DRG2(rs77885002),RND2(rs73311417),RAB29(rs41302139),RAB34(rs11545700),GNAO1(rs8056845),ENTPD7(rs72832512),RHEB(rs116935521),RGS9(rs438914),GNA13(rs11656789),RAB38(rs17752936),ARL15(rs56086233),RAB3C(rs295654),GNB2(rs117960080),GNG11(rs17165913),ARL1(rs137992287),GNAI2(rs28763896),RAB44(rs73730158),CRACR2A(rs35264716),DIRAS2(rs78445818)
GO:0008013	GOMF	beta-catenin binding	pleio	0.366227284	0.417355371900826	0.965540630634287	21	1747	107	4295	PRKN(rs9458264),CDH18(rs1435977),PRKN(rs2024588),CTNND2(rs11747850),CTNNA2(rs62141406),SMAD3(rs139899275),TCF4(rs73492933),PTPRT(rs372844490),CTNND2(rs7445009),CDH2(rs17468226),SMAD3(rs28503201),VCL(rs10458640),NUMB(rs547281742),PTPRT(rs76392789),PTPRK(rs55743914),PSEN1(rs362389),GLI3(rs6974454),APC(rs67348312),CDHR3(rs75516541),PIN1(rs2010457),CTNNA2(rs55841918)
GO:0003756	GOMF	protein disulfide isomerase activity	cause	-0.07003111	0.417355371900826	0.990196078431373	5	2486	21	5696	PDIA3(rs2411284),ERP44(rs7044219),ENOX1(rs9567245),PDIA2(rs1048786),CRELD2(rs62234019)
GO:0000902	GOMF	cell morphogenesis	cause	-0.055798936	0.417355371900826	0.990196078431373	4	2487	13	6536	PTK7(rs6941837),ROBO1(rs112942203),ROBO1(rs79796155),GDNF(rs143142348)
GO:0033130	GOMF	acetylcholine receptor binding	pleio	0.046987714	0.417355371900826	0.965540630634287	3	1765	13	6529	NRXN1(rs11125325),PSCA(rs78169764),LYNX1(rs76359509)
GO:0140999	GOMF	histone H3K4 trimethyltransferase activity	cause	-0.04197212	0.417355371900826	0.990196078431373	3	2488	10	5237	SETD1A(rs4889603),SETD1B(rs3741593),KMT2A(rs113399762)
GO:0086013	GOMF	membrane repolarization during cardiac muscle cell action potential	pleio	0.039665259	0.417355371900826	0.965540630634287	3	1765	15	6001	KCNQ1(rs756852),KCNH2(rs1137617),KCNE4(rs71423739)
GO:0032407	GOMF	MutSalpha complex binding	cause	-0.02345116	0.417355371900826	0.990196078431373	2	2489	7	802	MUTYH(rs3219489),MCM8(rs16991615)
GO:0051087	GOMF	protein-folding chaperone binding	pleio	0.302919964	0.419087136929461	0.965540630634287	18	1750	134	6349	PRKN(rs9458264),CP(rs34654392),PRKN(rs2024588),PTGES3L(rs7222230),HSPD1(rs2564384),HSPE1(rs1116734),DNAJA3(rs3789037),SACS(rs182487544),HSPA5(rs12009),BAG1(rs706118),PFDN4(rs56009359),ERN1(rs77619112),DNAJC1(rs71491909),METTL21A(rs58304838),DNAJC3(rs9590323),AHSA1(rs79229447),DNAJA1(rs145189723),PFDN6(rs456261)
GO:0015698	GOMF	inorganic anion transport	pleio	0.2529444	0.419087136929461	0.965540630634287	16	1752	160	5672	ANO1(rs875107),GABRB2(rs72813596),ABCC2(rs79231974),ANKH(rs258360),SLC6A11(rs9815640),GABRA6(rs56234890),GABRB1(rs12645665),SLC4A10(rs72873645),GABRB2(rs9313881),CLIC1(rs3131383),SLC12A9(rs74579217),GABRD(rs3128320),GABRA4(rs76523213),ADAMTS8(rs76703504),SLC6A6(rs1156568),GABRA2(rs140495504)
GO:0019894	GOMF	kinesin binding	cause	-0.0820851	0.419087136929461	0.990196078431373	6	2485	42	1722	PRC1(rs4508401),KLC1(rs3212038),TOR1A(rs62584846),RAB29(rs823143),KLC4(rs112858855),NEK6(rs13467)
GO:0016646	GOMF	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	cause	-0.06356425	0.419087136929461	0.990196078431373	5	2486	17	6271	CRYM(rs226059),MTHFD1L(rs146628633),CRYM(rs9933675),PYCR1(rs181984777),NOXRED1(rs12101153)
GO:0017116	GOMF	single-stranded DNA helicase activity	pleio	0.04614991	0.419087136929461	0.965540630634287	3	1765	23	5605	CHTF8(rs72789239),CHTF8(rs72789239),RAD51(rs11638204)
GO:0015215	GOMF	nucleotide transmembrane transporter activity	pleio	0.04514029	0.419087136929461	0.965540630634287	3	1765	33	4299	ANKH(rs258360),SLC25A51(rs13301095),PANX1(rs145763383)
GO:0051649	GOMF	establishment of localization in cell	cause	-0.0414759515	0.419087136929461	0.990196078431373	3	2488	59	933	RANBP17(rs29652),POM121C(rs376214382),HIKESHI(rs7110770)
GO:0016530	GOMF	metallochaperone activity	cause	-0.0268873	0.419087136929461	0.990196078431373	2	2489	14	2123	NUBPL(rs1952896),NUBPL(rs113946067)
GO:0004465	GOMF	lipoprotein lipase activity	pleio	0.02596749	0.419087136929461	0.965540630634287	2	1766	9	1396	LIPC(rs10518984),LIPG(rs12326633)
GO:0005507	GOMF	copper ion binding	pleio	0.146712252	0.420833333333333	0.965540630634287	9	1759	62	3420	CP(rs34654392),AOC1(rs1049748),COMMD1(rs79055900),CUTC(rs72832521),LOX(rs10519694),LOXL1(rs62004866),PAM(rs115413967),CUTA(rs1705003),OR5AR1(rs56067375)
GO:0004869	GOMF	cysteine-type endopeptidase inhibitor activity	pleio	0.05488582	0.420833333333333	0.965540630634287	4	1764	37	3489	AHSG(rs2070635),CST6(rs1131544),FETUB(rs75828796),CST3(rs55837531)
GO:0008525	GOMF	phosphatidylcholine transporter activity	pleio	0.0512278	0.420833333333333	0.965540630634287	3	1765	18	974	ABCA1(rs13292447),ABCG1(rs4148089),PITPNC1(rs2642063)
GO:0060048	GOMF	cardiac muscle contraction	pleio	0.039665259	0.420833333333333	0.965540630634287	3	1765	13	5342	KCNQ1(rs756852),KCNH2(rs1137617),KCNE4(rs71423739)
GO:1904047	GOMF	S-adenosyl-L-methionine binding	pleio	0.02914185	0.420833333333333	0.965540630634287	2	1766	21	3997	PRMT8(rs11062733),SETD6(rs56321292)
GO:0004861	GOMF	cyclin-dependent protein serine/threonine kinase inhibitor activity	pleio	0.02363123	0.420833333333333	0.965540630634287	2	1766	12	2079	CDKN2C(rs3176459),CDKN1A(rs3829963)
GO:0060589	GOMF	nucleoside-triphosphatase regulator activity	pleio	0.874459637	0.422594142259414	0.965540630634287	53	1715	491	5185	KALRN(rs529967),GBF1(rs12779853),IQSEC3(rs2650200),PLEKHG1(rs9372086),DOCK2(rs77558278),ARHGEF12(rs7924963),ARHGAP15(rs79695835),DOCK6(rs4804575),PLEKHG1(rs9478129),EVI5(rs12125468),DNMBP(rs2490932),RASGRP1(rs7403531),TBXA2R(rs2238632),PSD(rs148337160),RABGAP1(rs60371393),ARHGEF40(rs3827913),SIPA1(rs36075068),DOCK4(rs35095542),GMIP(rs2304128),PLCB1(rs7265652),RGS9(rs438914),GNA13(rs11656789),PLEKHG4(rs8044843),ARHGEF28(rs12653611),DOCK2(rs11740661)
GO:0016706	GOMF	2-oxoglutarate-dependent dioxygenase activity	pleio	0.1325457	0.422594142259414	0.965540630634287	8	1760	60	2360	FTO(rs1111483),EGLN3(rs61979321),PLOD2(rs1562700),ALKBH8(rs117633648),ALKBH1(rs79929003),KDM3A(rs115957730),KDM7A(rs117591750),RIOX1(rs10147070)
GO:0016229	GOMF	steroid dehydrogenase activity	cause	-0.0844561	0.422594142259414	0.990196078431373	6	2485	38	5101	HSD17B12(rs118103137),SRD5A1(rs4702379),HSD3B7(rs9938550),RDH16(rs901069),SRD5A3(rs79628315),HSD17B14(rs140439088)
GO:0008330	GOMF	protein tyrosine/threonine phosphatase activity	cause	-0.05218841	0.422594142259414	0.990196078431373	4	2487	10	2044	DUSP16(rs17312926),DUSP6(rs796049),DUSP4(rs474824),DUSP10(rs4846349)
GO:0017080	GOMF	sodium channel regulator activity	pleio	0.04335013	0.422594142259414	0.965540630634287	3	1765	38	4497	COMMD1(rs79055900),SGK1(rs9483671),GPLD1(rs114325676)
GO:0000995	GOMF	RNA polymerase III general transcription initiation factor activity	cause	-0.04093369	0.422594142259414	0.990196078431373	3	2488	12	1243	BRF1(rs7145525),GTF3C4(rs3851546),GTF3C3(rs146375891)
GO:0046976	GOMF	histone H3K27 methyltransferase activity	pleio	0.02677132	0.422594142259414	0.965540630634287	2	1766	6	2992	EHMT2(rs115062572),EHMT2(rs659445)
GO:0000268	GOMF	peroxisome targeting sequence binding	pleio	0.024337407	0.422594142259414	0.965540630634287	2	1766	5	836	BABAM2(rs2305929),BABAM2(rs4665408)
GO:0005509	GOMF	calcium ion binding	pleio	1.1113383713	0.42436974789916	0.965540630634287	64	1704	712	2747	LRP1(rs11172113),ASTN2(rs6478241),DGKB(rs7800729),ESYT1(rs11171747),FAM20C(rs142807746),CDH18(rs1435977),NRXN1(rs11125325),SULF2(rs1889174),CAPSL(rs696734),REPS1(rs12193050),AOC1(rs1049748),ADGRE3(rs111999526),FAT3(rs1052382),MYL6(rs1274298),RASGRP1(rs7403531),MYL6B(rs12810816),LRP1B(rs11684996),EFEMP2(rs633800),OCM2(rs7780056),DAG1(rs143719425),ITPR2(rs78324748),CAPN2(rs2298255),SLC25A13(rs10156143),DLL1(rs2738822),LTBP1(rs2167973)
GO:0042805	GOMF	actinin binding	pleio	0.12357987	0.42436974789916	0.965540630634287	8	1760	37	5286	KCNN2(rs40179),RELA(rs732072),DAG1(rs143719425),PTPRT(rs372844490),SYNPO2(rs62327843),PTPRT(rs76392789),SYNPO2(rs75253557),LRRC10(rs7295466)
GO:0008093	GOMF	cytoskeletal anchor activity	cause	-0.107636452	0.42436974789916	0.990196078431373	8	2483	24	3800	ABI2(rs2246849),ANK3(rs10509121),SORBS2(rs72705755),ANK3(rs10761480),OBSL1(rs13010015),SDCBP(rs1976162),EPB41L3(rs4441367),ANK2(rs72673410)
GO:0043014	GOMF	alpha-tubulin binding	cause	-0.07108487	0.42436974789916	0.990196078431373	5	2486	45	4989	FYN(rs78492539),TAOK1(rs7210089),PACRG(rs68144677),PACRG(rs56157187),DNAL1(rs2018718)
GO:0048699	GOMF	generation of neurons	cause	-0.055798936	0.42436974789916	0.990196078431373	4	2487	13	2658	PTK7(rs6941837),ROBO1(rs112942203),ROBO1(rs79796155),GDNF(rs143142348)
GO:0000295	GOMF	adenine nucleotide transmembrane transporter activity	pleio	0.04514029	0.42436974789916	0.965540630634287	3	1765	26	2354	ANKH(rs258360),SLC25A51(rs13301095),PANX1(rs145763383)
GO:0006450	GOMF	regulation of translational fidelity	pleio	0.044823805	0.42436974789916	0.965540630634287	3	1765	13	2091	AARSD1(rs7218454),VARS1(rs915652),LARS2(rs62244086)
GO:0004033	GOMF	aldo-keto reductase (NADPH) activity	cause	-0.04347923	0.42436974789916	0.990196078431373	3	2488	30	5499	AKR1A1(rs3790585),RDH10(rs68175403),RDH12(rs11624933)
GO:0005005	GOMF	transmembrane-ephrin receptor activity	pleio	0.04331981	0.42436974789916	0.965540630634287	3	1765	15	3263	EPHA5(rs72641049),EPHB1(rs77546042),EPHA10(rs681426)
GO:0019206	GOMF	nucleoside kinase activity	cause	-0.043101643	0.42436974789916	0.990196078431373	3	2488	9	2412	UCKL1(rs76766334),CMPK1(rs142104228),TK2(rs28171)
GO:0004176	GOMF	ATP-dependent peptidase activity	cause	-0.02675159	0.42436974789916	0.990196078431373	2	2489	7	893	SPG7(rs12929292),LONP2(rs80080955)
GO:0004674	GOMF	protein serine/threonine kinase activity	pleio	0.953414751	0.426160337552743	0.965540630634287	55	1713	429	1464	CAMK2B(rs62459111),KALRN(rs529967),CDK2(rs2069408),BRD2(rs635688),FAM20C(rs142807746),CAMK1D(rs7905192),CILK1(rs222455),NEK8(rs12952249),ULK3(rs2290573),RIOK3(rs9957219),NEK7(rs12083719),PRKCZ(rs3128319),MAPK10(rs113748402),STK19(rs389883),MAP3K12(rs61928104),MAP2K5(rs72747499),ATM(rs228595),LTBP1(rs2167973),SGK1(rs9483671),STK39(rs9677893),TSSK6(rs7250893),LATS1(rs9767309),BRSK2(rs374035581),STK35(rs71330417),MAP3K3(rs143517584)
GO:0140098	GOMF	catalytic activity, acting on RNA	cause	-0.781198159	0.426160337552743	0.990196078431373	57	2434	412	2689	TARS2(rs7553867),DHX30(rs13079407),GATB(rs9998462),RARS2(rs2295086),DDX20(rs197393),CMTR2(rs9928675),B3GNTL1(rs7405957),TYW3(rs9647),TRUB2(rs7020302),AGO2(rs7009635),NSUN2(rs4145103),RPP14(rs62259332),RAD54B(rs2919668),GATC(rs7137953),POP5(rs7174),ZCCHC4(rs56203712),DDX31(rs9785276),ZC3H12C(rs7117957),TOE1(rs3219463),PCIF1(rs11696196),JMJD6(rs149315086),MRPL44(rs1142417),QTRT2(rs1872575),EXOSC7(rs10865936),QTRT1(rs11085744)
GO:0017124	GOMF	SH3 domain binding	pleio	0.291352917	0.426160337552743	0.965540630634287	17	1751	122	5709	PRKN(rs9458264),PRKN(rs2024588),REPS1(rs12193050),SH2D2A(rs2644606),CRK(rs55740849),DNAJC6(rs7550429),DOCK4(rs35095542),INPP5D(rs138481198),FUT8(rs72714484),TP53BP2(rs720757),BCAR1(rs117388600),EPS15(rs17393593),SYNGAP1(rs76766085),AFAP1(rs6844380),EVL(rs748354),WASF2(rs115195687),INPPL1(rs529204687)
GO:0030291	GOMF	protein serine/threonine kinase inhibitor activity	cause	-0.05657421	0.426160337552743	0.990196078431373	4	2487	38	5466	INKA2(rs197441),HEXIM2(rs4792858),HEXIM1(rs12051846),CDKN1B(rs36228498)
GO:0030492	GOMF	hemoglobin binding	pleio	0.0258131	0.426160337552743	0.965540630634287	2	1766	9	1128	HPR(rs152838),HP(rs4788458)
GO:0005254	GOMF	chloride channel activity	pleio	0.147109803	0.427966101694915	0.965540630634287	9	1759	81	6021	ANO1(rs875107),GABRB2(rs72813596),GABRA6(rs56234890),GABRB1(rs12645665),GABRB2(rs9313881),CLIC1(rs3131383),GABRD(rs3128320),GABRA4(rs76523213),GABRA2(rs140495504)
